
BSSID, First time seen, Last time seen, channel, Speed, Privacy, Cipher, Authentication, Power, # beacons, # IV, LAN IP, ID-length, ESSID, Key
8C:44:4F:9A:EB:59, 2022-08-11 12:23:40, 2022-08-11 12:23:41, 149, 1170, WPA2 WPA, CCMP TKIP, PSK, -79,        5,        0,   0.  0.  0.  0,  13, NET_APT602_5G, 
BE:75:36:7E:85:2A, 2022-08-11 12:25:40, 2022-08-11 12:25:41, 149, 866, WPA2, CCMP, PSK, -88,        3,        0,   0.  0.  0.  0,  17, Uconnect-7b5b8385, 
B0:D8:88:F7:93:9B, 2022-08-11 12:27:41, 2022-08-11 12:28:05, 149, 390, WPA2, CCMP, PSK, -89,        6,        0,   0.  0.  0.  0,  16, HONDA_WIFIF7939A, 
D8:77:8B:60:41:C4, 2022-08-11 12:12:54, 2022-08-11 12:28:56, 40, 866, WPA2, CCMP TKIP, PSK, -90,       20,        1,   0.  0.  0.  0,   8, ADILSON , 
2A:07:EB:04:C6:38, 2022-08-11 12:29:41, 2022-08-11 12:29:41, 149, 433, WPA2, CCMP, PSK, -90,        4,        0,   0.  0.  0.  0,  16, myChevrolet 2685, 
28:0F:EB:82:D2:99, 2022-08-11 11:02:55, 2022-08-11 12:31:17, 149, 433, WPA2, CCMP, PSK, -90,        8,        0,   0.  0.  0.  0,  21, RENAULT_3642         , 
0C:8C:24:18:6F:4A, 2022-08-11 12:30:44, 2022-08-11 12:31:20, 36, 130, OPN, ,   , -85,        5,        0,   0.  0.  0.  0,  14, FT-SMirror 558, 
28:0F:EB:73:3C:7F, 2022-08-11 12:34:18, 2022-08-11 12:35:42, 149, 433, WPA2, CCMP, PSK, -91,        3,        0,   0.  0.  0.  0,  21, RENAULT_9204         , 
CE:44:26:3C:60:DC, 2022-08-11 12:38:42, 2022-08-11 12:39:30, 149, 433, WPA2, CCMP, PSK, -91,       11,        4,   0.  0.  0.  0,  11, ohboxeclube, 
FA:55:CD:5A:3E:CD, 2022-08-11 12:40:07, 2022-08-11 12:40:43, 153, 433, WPA2, CCMP, PSK, -82,       20,        2,   0.  0.  0.  0,  11, VW_MIB_----, 
CE:44:26:3C:5E:68, 2022-08-11 12:40:19, 2022-08-11 12:40:55, 153, 433, WPA2, CCMP, PSK, -90,       17,        0,   0.  0.  0.  0,   8, onix2020, 
CE:44:26:66:DE:0C, 2022-08-11 12:49:43, 2022-08-11 12:49:45, 149, 433, WPA2, CCMP, PSK, -89,        1,        0,   0.  0.  0.  0,  13, mychevrolet01, 
7C:A7:B0:2C:EB:AA, 2022-08-11 12:49:34, 2022-08-11 12:49:58, 36, 130, OPN, ,   , -88,        7,        0,   0.  0.  0.  0,  14, FT-SMirror 769, 
C0:21:0D:AD:F6:27, 2022-08-11 12:49:58, 2022-08-11 12:50:10, 36, 130, OPN, ,   , -88,        5,        0,   0.  0.  0.  0,  14, FT-SMirror 698, 
66:05:E4:5E:C1:6C, 2022-08-11 12:57:34, 2022-08-11 12:57:34, 161, 866, WPA2, CCMP, PSK, -87,        1,        0,   0.  0.  0.  0,  17, Uconnect-63346437, 
FA:55:CD:31:AD:80, 2022-08-11 13:02:33, 2022-08-11 13:02:33, 153, 433, WPA2, CCMP, PSK, -80,        4,        0,   0.  0.  0.  0,  11, VW_MIB_----, 
FA:55:CD:59:CD:C1, 2022-08-11 13:03:57, 2022-08-11 13:04:22, 153, 433, WPA2, CCMP, PSK, -90,       13,        0,   0.  0.  0.  0,  11, VW_MIB_----, 
FA:55:CD:27:74:26, 2022-08-11 12:44:31, 2022-08-11 13:04:58, 153, 433, WPA2, CCMP, PSK, -91,       13,        0,   0.  0.  0.  0,  11, VW_MIB_1211, 
84:01:12:83:8B:6C, 2022-08-11 12:23:26, 2022-08-11 13:05:32, 132, 1733, WPA2, CCMP, PSK, -89,       10,        0,   0.  0.  0.  0,  10, Jovancio-5, 
8A:5A:85:37:D0:D9, 2022-08-11 13:07:09, 2022-08-11 13:07:22, 149, 433, WPA2, CCMP, PSK, -90,        4,        0,   0.  0.  0.  0,  19, DIRECT-89-AndroidAP, 
62:59:E4:DD:FD:18, 2022-08-11 13:07:45, 2022-08-11 13:08:10, 149, 866, WPA2, CCMP, PSK, -86,       11,        1,   0.  0.  0.  0,  10, Android AP, 
2A:07:EB:A3:95:07, 2022-08-11 13:10:58, 2022-08-11 13:10:58, 149, 433, WPA2, CCMP, PSK, -89,        3,        0,   0.  0.  0.  0,  10, MyWiFi8895, 
EC:C1:AB:5B:42:94, 2022-08-11 14:03:04, 2022-08-11 14:03:05, 157, 180, WPA2, CCMP, PSK, -84,        5,        0,   0.  0.  0.  0,  26, Car Multimedia Toyota_5411, 
04:7F:0E:61:DC:F0, 2022-08-11 14:05:18, 2022-08-11 14:05:55, 36, 180, WPA2, CCMP, PSK, -92,        7,        0,   0.  0.  0.  0,  13, Carplay57fcea, 
CE:44:26:33:B1:72, 2022-08-11 14:14:17, 2022-08-11 14:14:29, 149, 433, WPA2, CCMP, PSK, -89,        6,        0,   0.  0.  0.  0,  11, deus e fiel, 
46:EB:2E:F4:1C:7D, 2022-08-11 14:15:31, 2022-08-11 14:15:43, 161,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
D2:40:EF:0B:32:0B, 2022-08-11 14:17:05, 2022-08-11 14:17:17, 149, 433, WPA2, CCMP, PSK, -89,       10,        0,   0.  0.  0.  0,  17, DMH-Z6380TVD8120C, 
CE:44:26:AD:56:9A, 2022-08-11 14:22:42, 2022-08-11 14:22:42, 149, 433, WPA2, CCMP, PSK, -88,        4,        0,   0.  0.  0.  0,  17, myChevrolet _6732, 
66:05:E4:FA:AE:47, 2022-08-11 14:27:32, 2022-08-11 14:27:32, 161, 866, WPA2, CCMP, PSK, -88,        2,        0,   0.  0.  0.  0,  17, Uconnect-61323833, 
28:0F:EB:72:D4:E1, 2022-08-11 12:49:31, 2022-08-11 14:37:55, 149, 433, WPA2, CCMP, PSK, -91,        7,        0,   0.  0.  0.  0,  21, RENAULT_7718         , 
CE:44:26:23:F5:BC, 2022-08-11 14:47:44, 2022-08-11 14:47:44, 149, 433, WPA2, CCMP, PSK, -86,        4,        0,   0.  0.  0.  0,   9, Francisco, 
46:EB:2E:F3:94:B6, 2022-08-11 14:49:22, 2022-08-11 14:49:22, 161, 866, WPA2, CCMP, PSK, -88,        1,        0,   0.  0.  0.  0,  17, Uconnect-63636564, 
CE:44:26:1B:59:6E, 2022-08-11 14:55:21, 2022-08-11 14:55:45, 149, 433, WPA2, CCMP, PSK, -88,       12,        0,   0.  0.  0.  0,  17, myChevrolet _3060, 
2A:07:EB:98:82:81, 2022-08-11 14:56:09, 2022-08-11 14:56:21, 149, 433, WPA2, CCMP, PSK, -83,        6,        0,   0.  0.  0.  0,  10, MyWiFi3851, 
E6:54:20:87:32:0E, 2022-08-11 13:14:15, 2022-08-11 15:51:44, 52, 1733, WPA2, CCMP, PSK, -90,        2,        0,   0.  0.  0.  0,  14, VIVOFIBRA-3201, 
7C:A7:B0:04:E8:C0, 2022-08-11 12:15:54, 2022-08-11 16:04:45, 52, 130, OPN, ,   , -91,        9,        0,   0.  0.  0.  0,  14, FT-SMirror 401, 
66:05:E4:CD:ED:A5, 2022-08-11 16:05:06, 2022-08-11 16:05:06, 161, 866, WPA2, CCMP, PSK, -88,        1,        0,   0.  0.  0.  0,  17, Uconnect-37303733, 
14:6B:9C:5E:C9:DE, 2022-08-11 16:06:43, 2022-08-11 16:06:43, 36,  -1, , ,   , -90,        0,        0,   0.  0.  0.  0,   0, , 
CE:44:26:50:D6:2E, 2022-08-11 15:07:58, 2022-08-11 16:12:29, 149, 433, WPA2, CCMP, PSK, -90,        5,        0,   0.  0.  0.  0,  10, SERRAcarro, 
2A:07:EB:0E:90:A8, 2022-08-11 16:15:05, 2022-08-11 16:15:05, 149, 433, WPA2, CCMP, PSK, -90,        3,        0,   0.  0.  0.  0,  10, MyWiFi7310, 
90:75:BC:DC:B7:CD, 2022-08-11 11:25:59, 2022-08-11 16:26:32, 161,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
BE:42:8C:7F:18:43, 2022-08-11 16:30:55, 2022-08-11 16:30:55, 149, 866, WPA2, CCMP, PSK, -88,        2,        0,   0.  0.  0.  0,  17, Uconnect-4b91cbd7, 
7C:A7:B0:04:EF:FE, 2022-08-11 16:31:46, 2022-08-11 16:31:46, 36, 130, OPN, ,   , -89,        1,        0,   0.  0.  0.  0,  14, FT-SMirror 134, 
FA:55:CD:31:3B:AD, 2022-08-11 16:33:20, 2022-08-11 16:33:20, 153, 433, WPA2, CCMP, PSK, -87,        1,        0,   0.  0.  0.  0,  11, VW_MIB_2447, 
FA:55:CD:5A:56:5F, 2022-08-11 16:40:32, 2022-08-11 16:40:45, 153, 433, WPA2, CCMP, PSK, -90,        7,        0,   0.  0.  0.  0,  11, VW_MIB_8253, 
BE:42:8C:D2:4C:56, 2022-08-11 13:52:51, 2022-08-11 16:51:46, 149, 866, WPA2, CCMP, PSK, -89,       36,        0,   0.  0.  0.  0,  17, Uconnect-4c632f35, 
CE:44:26:46:02:F0, 2022-08-11 17:00:10, 2022-08-11 17:00:10, 149, 433, WPA2, CCMP, PSK, -87,        1,        0,   0.  0.  0.  0,   7, martins, 
78:65:59:27:8A:59, 2022-08-11 12:23:07, 2022-08-11 17:29:53, 40, 1733, WPA2 WPA, CCMP TKIP, PSK, -91,        2,        0,   0.  0.  0.  0,   9, Brandanna, 
54:9F:06:05:81:FD, 2022-08-11 14:58:17, 2022-08-11 17:30:10, 112, 866, WPA2, CCMP, PSK, -88,        2,        0,   0.  0.  0.  0,  16, HAROESP OI_FIBRA, 
F0:85:C1:95:51:E8, 2022-08-11 17:30:30, 2022-08-11 17:30:30, 52, 130, OPN, ,   , -90,        2,        0,   0.  0.  0.  0,  14, FT-SMirror 073, 
8C:DC:02:66:E3:E1, 2022-08-11 10:41:23, 2022-08-11 17:39:45, 100, 1733, WPA2, CCMP, PSK, -90,     1037,        0,   0.  0.  0.  0,  16, LIVE TIM_7459_5G, 
8C:44:4F:F6:48:CB, 2022-08-11 10:53:09, 2022-08-11 17:54:19, 40,  -1, WPA, ,   ,  -1,        0,       85,   0.  0.  0.  0,   0, , 
2A:07:EB:67:5E:81, 2022-08-11 17:54:28, 2022-08-11 17:54:53, 149, 433, WPA2, CCMP, PSK, -89,       12,        0,   0.  0.  0.  0,  10, MyWiFi7497, 
46:EB:2E:F2:CE:CA, 2022-08-11 17:57:06, 2022-08-11 17:57:06, 161, 866, WPA2, CCMP, PSK, -89,        1,        0,   0.  0.  0.  0,  17, Uconnect-38346131, 
BE:42:8C:7F:29:7D, 2022-08-11 18:00:29, 2022-08-11 18:00:42, 149, 866, WPA2, CCMP, PSK, -90,        8,        0,   0.  0.  0.  0,  17, Uconnect-96b668ff, 
FA:55:CD:5B:14:BC, 2022-08-11 12:34:42, 2022-08-11 18:02:30, 153, 433, WPA2, CCMP, PSK, -90,       40,        0,   0.  0.  0.  0,  11, VW_MIB_8879, 
14:6B:9C:5E:57:60, 2022-08-11 18:08:57, 2022-08-11 18:08:57, 36,  -1, , ,   , -87,        0,        0,   0.  0.  0.  0,   0, , 
D8:C6:78:25:A2:27, 2022-08-11 15:21:04, 2022-08-11 18:12:56, 52,  -1, WPA, ,   ,  -1,        0,        2,   0.  0.  0.  0,   0, , 
FA:55:CD:59:41:11, 2022-08-11 18:15:19, 2022-08-11 18:15:20, 153, 433, WPA2, CCMP, PSK, -90,        4,        0,   0.  0.  0.  0,  11, VW_MIB_2707, 
48:7A:FF:34:6F:FC, 2022-08-11 18:15:31, 2022-08-11 18:15:31, 149, 433, WPA2, CCMP, PSK, -91,        1,        0,   0.  0.  0.  0,  12, Hyundai_4ibC, 
00:25:00:FF:94:73, 2022-08-11 11:45:48, 2022-08-11 18:15:43, 149,  -1, OPN, ,   ,  -1,        0,        5,   0.  0.  0.  0,   0, , 
C8:5D:38:D8:DE:95, 2022-08-11 13:14:58, 2022-08-11 18:17:55, 149,  -1, WPA, ,   ,  -1,        0,        4,   0.  0.  0.  0,   0, , 
BC:2E:48:20:F5:F6, 2022-08-11 12:22:53, 2022-08-11 18:18:32, -1,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
B0:D8:88:0F:13:E1, 2022-08-11 16:51:33, 2022-08-11 18:20:08, 149, 390, WPA2, CCMP, PSK, -89,       10,        0,   0.  0.  0.  0,  16, HONDA_WIFI0F13E0, 
86:7E:CA:EA:C5:5E, 2022-08-11 10:47:02, 2022-08-11 18:23:41, 116, 1733, WPA2, CCMP, PSK, -91,       31,        0,   0.  0.  0.  0,  14, VIVOFIBRA-C551, 
28:0F:EB:5C:CD:25, 2022-08-11 17:34:50, 2022-08-11 18:24:09, 149, 433, WPA2, CCMP, PSK, -90,        3,        0,   0.  0.  0.  0,  21, RENAULT_9413         , 
00:15:6D:D0:7E:72, 2022-08-11 13:05:34, 2022-08-11 18:25:33, 157,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
2A:07:EB:03:AE:78, 2022-08-11 18:25:32, 2022-08-11 18:25:45, 149, 433, WPA2, CCMP, PSK, -88,        7,        0,   0.  0.  0.  0,   9, alexandre, 
98:7E:CA:80:DF:4E, 2022-08-11 10:42:29, 2022-08-11 18:25:57, 149, 1733, WPA2, CCMP, PSK, -90,       30,       27,   0.  0.  0.  0,  11, Cristina-5G, 
FA:55:CD:59:D9:C8, 2022-08-11 18:29:45, 2022-08-11 18:31:10, 153, 433, WPA2, CCMP, PSK, -90,       34,        1,   0.  0.  0.  0,  11, VW_MIB_2747, 
98:7E:CA:EA:C5:5E, 2022-08-11 10:53:15, 2022-08-11 18:32:30, 116, 1733, WPA2, CCMP, PSK, -93,       26,        0,   0.  0.  0.  0,  17, VIVOFIBRA-C551-5G, 
86:7E:CA:80:DF:4E, 2022-08-11 10:42:29, 2022-08-11 18:33:46, 149, 1733, WPA2, CCMP, PSK, -91,       30,       32,   0.  0.  0.  0,   8, Cristina, 
FA:55:CD:26:22:07, 2022-08-11 18:35:10, 2022-08-11 18:35:10, 153, 433, WPA2, CCMP, PSK, -90,        5,        0,   0.  0.  0.  0,  11, VW_MIB_----, 
B8:66:85:1C:CA:73, 2022-08-11 10:42:27, 2022-08-11 18:35:56, 132, 1170, WPA2, CCMP, PSK, -90,       76,        0,   0.  0.  0.  0,  11, DELCIARA.5G, 
44:D4:54:C3:29:8C, 2022-08-11 16:35:30, 2022-08-11 18:36:44, 132,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
FA:55:CD:5C:7F:AB, 2022-08-11 18:37:46, 2022-08-11 18:37:46, 153,  -1, WPA, ,   ,  -1,        0,        2,   0.  0.  0.  0,   0, , 
78:E9:CF:13:5A:BE, 2022-08-11 10:41:23, 2022-08-11 18:40:41, 100, 1733, WPA2, CCMP, PSK, -91,     5385,     1352,   0.  0.  0.  0,  17, VIVOFIBRA-5AB1-5G, 
66:E9:CF:13:5A:BE, 2022-08-11 10:41:23, 2022-08-11 18:41:53, 100, 1733, WPA2, CCMP, PSK, -92,     5415,     2451,   0.  0.  0.  0,  14, VIVOFIBRA-5AB1, 
E6:54:20:5A:7A:EE, 2022-08-11 10:41:37, 2022-08-11 18:42:06, 112, 1733, WPA2, CCMP, PSK, -92,     7132,        0,   0.  0.  0.  0,   9, Karol_401, 
2C:95:69:68:75:AC, 2022-08-11 12:23:43, 2022-08-11 18:42:01, 36, 540, WPA2, CCMP, PSK, -91,        1,        0,   0.  0.  0.  0,  18, Net-Virtua-9564-5G, 
F4:54:20:5A:7A:EE, 2022-08-11 10:41:37, 2022-08-11 18:42:06, 112, 1733, WPA2, CCMP, PSK, -91,     7144,        0,   0.  0.  0.  0,  12, Karol_401_5G, 
94:EA:EA:5E:88:CC, 2022-08-11 10:41:23, 2022-08-11 18:42:05, 100, 1733, WPA2, CCMP, PSK, -91,     3315,        0,   0.  0.  0.  0,  13, familaleite5g, 
86:EA:EA:5E:88:CC, 2022-08-11 10:41:23, 2022-08-11 18:41:53, 100, 1733, WPA2, CCMP, PSK, -91,     3459,        0,   0.  0.  0.  0,  12, familialeite, 
98:7E:CA:A2:36:6E, 2022-08-11 10:41:54, 2022-08-11 18:42:11, 153, 1733, WPA2, CCMP, PSK, -91,     4227,     3380,   0.  0.  0.  0,  17, VIVOFIBRA-3661-5G, 
30:93:BC:4B:21:A8, 2022-08-11 10:41:46, 2022-08-11 18:42:15, 52, 1170, WPA2, CCMP, PSK, -89,     1719,        0,   0.  0.  0.  0,  16, CLARO APT 202 5G, 
B8:66:85:0C:17:E1, 2022-08-11 10:41:27, 2022-08-11 18:42:09, 132, 1170, WPA2 WPA, CCMP TKIP, PSK, -90,     1850,      107,   0.  0.  0.  0,  10, NET_301_5g, 
86:7E:CA:A2:36:6E, 2022-08-11 10:42:29, 2022-08-11 18:42:11, 153, 1733, WPA2, CCMP, PSK, -90,     4251,        0,   0.  0.  0.  0,  14, VIVOFIBRA-3661, 
98:7E:CA:00:3A:AE, 2022-08-11 10:41:23, 2022-08-11 18:42:05, 100, 1733, WPA2, CCMP, PSK, -89,     8550,      302,   0.  0.  0.  0,  17, VIVOFIBRA-3AA1-5G, 
86:7E:CA:00:3A:AE, 2022-08-11 10:41:23, 2022-08-11 18:42:05, 100, 1733, WPA2, CCMP, PSK, -89,     8697,     3641,   0.  0.  0.  0,  14, VIVOFIBRA-3AA1, 
C0:3C:04:5F:95:75, 2022-08-11 10:41:27, 2022-08-11 18:42:09, 132, 1733, WPA2 WPA, CCMP TKIP, PSK, -89,    10847,      331,   0.  0.  0.  0,  17, FORA BOLSONARO_5G, 
86:7E:CA:15:63:4E, 2022-08-11 10:41:23, 2022-08-11 18:42:16, 60, 1733, WPA2, CCMP, PSK, -88,    10797,     5873,   0.  0.  0.  0,  14, VIVOFIBRA-6341, 
94:EA:EA:5E:6F:E5, 2022-08-11 10:41:56, 2022-08-11 18:42:14, 40, 1733, WPA2, CCMP, PSK, -88,     8604,      873,   0.  0.  0.  0,  14, SportRecife-5G, 
18:0D:2C:02:E3:14, 2022-08-11 10:41:20, 2022-08-11 18:42:14, 40, 866, WPA2, CCMP, PSK, -86,    10946,      339,   0.  0.  0.  0,   2, GM, 
98:7E:CA:15:63:4E, 2022-08-11 10:41:23, 2022-08-11 18:42:16, 60, 1733, WPA2, CCMP, PSK, -87,    10657,      120,   0.  0.  0.  0,  17, VIVOFIBRA-6341-5G, 
A2:B5:3C:1C:A3:06, 2022-08-11 10:41:32, 2022-08-11 18:42:14, 44, 1733, WPA2, CCMP, PSK, -87,    11579,     3245,   0.  0.  0.  0,  20, TECHLASER MEDICAL_5G, 
86:EA:EA:5E:6F:E5, 2022-08-11 10:42:32, 2022-08-11 18:42:14, 40, 1733, WPA2, CCMP, PSK, -88,     8158,      331,   0.  0.  0.  0,  11, SportRecife, 
1C:3B:F3:1E:9F:BC, 2022-08-11 10:41:29, 2022-08-11 18:42:11, 153, 390, WPA2, CCMP, PSK, -85,    11724,        0,   0.  0.  0.  0,  15, TP-Link_9FBD_5G, 
16:6B:9A:36:6E:02, 2022-08-11 10:41:24, 2022-08-11 18:42:05, 104, 1733, WPA2, CCMP, PSK, -85,    11798,        0,   0.  0.  0.  0,   0, , 
14:6B:9A:16:6E:02, 2022-08-11 10:41:24, 2022-08-11 18:42:06, 104, 1733, WPA2, CCMP, PSK, -85,    11802,      321,   0.  0.  0.  0,  10, MANNING_5G, 
A2:B5:3C:1C:A3:D6, 2022-08-11 10:41:32, 2022-08-11 18:42:14, 40, 1733, WPA2, CCMP, PSK, -84,    11489,     5272,   0.  0.  0.  0,  13, ESCRITORIO_5G, 
5C:76:95:93:67:91, 2022-08-11 10:41:29, 2022-08-11 18:42:11, 149, 540, WPA2 WPA, CCMP, PSK, -75,    11807,      511,   0.  0.  0.  0,  10, NET.602_5G, 
A0:FF:70:D2:E9:C0, 2022-08-11 10:41:25, 2022-08-11 18:42:07, 116, 1733, WPA2 WPA, CCMP TKIP, PSK, -61,    11719,     1192,   0.  0.  0.  0,   9, CABRAL_5G, 
00:15:6D:18:51:F7, 2022-08-11 10:41:30, 2022-08-11 18:42:12, 157,  -1, OPN, ,   ,  -1,        0,    54119,  10. 40. 65. 30,   0, , 

Station MAC, First time seen, Last time seen, Power, # packets, BSSID, Probed ESSIDs
62:B6:0A:7B:EB:B3, 2022-08-11 18:41:10, 2022-08-11 18:41:10, -84,        2, (not associated) ,
3A:BA:3F:BF:F6:C4, 2022-08-11 18:40:35, 2022-08-11 18:40:35, -84,        2, (not associated) ,
B2:1B:E9:37:35:27, 2022-08-11 18:40:36, 2022-08-11 18:40:36, -88,        2, (not associated) ,
D6:7C:F4:DE:E6:5C, 2022-08-11 18:39:36, 2022-08-11 18:39:36, -84,        2, (not associated) ,
FE:AF:B2:2C:F1:54, 2022-08-11 18:39:11, 2022-08-11 18:39:11, -87,        2, (not associated) ,
32:13:E6:B9:DB:3E, 2022-08-11 18:39:08, 2022-08-11 18:39:08, -91,        1, (not associated) ,
98:60:CA:D6:A9:95, 2022-08-11 18:37:23, 2022-08-11 18:39:00, -88,        6, 46:EB:2E:F4:30:75,
8A:AF:7D:A2:A1:84, 2022-08-11 13:06:36, 2022-08-11 18:38:57, -89,       40, (not associated) ,CABRAL_2G,huawei-2.4g-eJXM
8E:78:F6:5E:DE:33, 2022-08-11 18:37:56, 2022-08-11 18:37:56, -90,        2, (not associated) ,
A8:81:7E:5F:E4:73, 2022-08-11 18:37:46, 2022-08-11 18:37:46, -88,        2, FA:55:CD:5C:7F:AB,
62:89:D7:EA:77:92, 2022-08-11 18:37:46, 2022-08-11 18:37:46, -90,        2, (not associated) ,
B6:6B:F6:9C:6A:EF, 2022-08-11 18:37:34, 2022-08-11 18:37:34, -87,        2, (not associated) ,
5A:9B:47:A0:73:DF, 2022-08-11 18:37:11, 2022-08-11 18:37:11, -90,        2, (not associated) ,
F4:30:8B:A9:F8:F8, 2022-08-11 16:14:41, 2022-08-11 18:36:44, -91,       39, 44:D4:54:C3:29:8C,CLARO_5GC32986
2A:FE:54:0E:A8:59, 2022-08-11 18:33:58, 2022-08-11 18:36:35, -91,        4, (not associated) ,
4A:AC:DA:FC:8F:F9, 2022-08-11 18:35:56, 2022-08-11 18:35:56, -81,        2, (not associated) ,
2A:6D:23:B2:2B:7C, 2022-08-11 18:35:35, 2022-08-11 18:35:35, -87,        2, (not associated) ,
FE:D8:61:7F:BD:EA, 2022-08-11 18:25:49, 2022-08-11 18:35:22, -90,        3, BC:2E:48:D4:1D:9F,
C6:CA:4B:7F:DA:21, 2022-08-11 18:35:11, 2022-08-11 18:35:11, -88,        4, (not associated) ,IVANCI
BA:2D:7A:C7:FE:00, 2022-08-11 18:35:10, 2022-08-11 18:35:10, -91,        2, (not associated) ,
86:35:90:DA:68:0F, 2022-08-11 18:35:00, 2022-08-11 18:35:00, -91,        2, (not associated) ,
64:46:5D:F9:72:A5, 2022-08-11 18:34:00, 2022-08-11 18:34:00, -89,        4, (not associated) ,
F6:A2:B2:E9:CE:2E, 2022-08-11 18:33:48, 2022-08-11 18:33:48, -78,        2, (not associated) ,
BA:23:90:C7:E4:F5, 2022-08-11 18:32:20, 2022-08-11 18:32:20, -74,        2, (not associated) ,
42:8D:50:42:8C:5A, 2022-08-11 18:32:24, 2022-08-11 18:32:24, -85,        2, (not associated) ,
32:DA:C9:9A:6B:08, 2022-08-11 18:32:10, 2022-08-11 18:32:10, -89,        1, (not associated) ,
22:4C:AA:BE:3E:B3, 2022-08-11 18:32:11, 2022-08-11 18:32:11, -90,        2, (not associated) ,
5A:E9:69:CD:4A:C9, 2022-08-11 18:31:55, 2022-08-11 18:31:55, -79,        2, (not associated) ,
6E:FA:BE:58:D3:A0, 2022-08-11 18:31:59, 2022-08-11 18:31:59, -88,        2, (not associated) ,
66:3C:21:BD:A1:64, 2022-08-11 18:31:55, 2022-08-11 18:31:56, -88,        4, (not associated) ,
E6:37:34:23:2C:87, 2022-08-11 18:31:36, 2022-08-11 18:31:36, -76,        3, (not associated) ,
C2:83:EE:3A:55:BC, 2022-08-11 18:31:21, 2022-08-11 18:31:21, -84,        4, (not associated) ,
82:E3:A0:7A:6E:81, 2022-08-11 18:30:36, 2022-08-11 18:31:24, -86,        6, 2C:95:69:68:75:AC,
AA:E8:B0:D0:40:BA, 2022-08-11 18:31:11, 2022-08-11 18:31:11, -91,        2, (not associated) ,
DE:FD:35:46:4F:1F, 2022-08-11 18:30:47, 2022-08-11 18:30:47, -87,        2, (not associated) ,
4C:20:B8:5C:54:DA, 2022-08-11 18:30:23, 2022-08-11 18:30:47, -88,        4, 66:05:E4:5F:8D:52,
08:C7:29:B1:46:BE, 2022-08-11 18:30:34, 2022-08-11 18:30:34,  -1,        1, FA:55:CD:59:D9:C8,
12:3E:C6:BD:46:CD, 2022-08-11 18:30:31, 2022-08-11 18:30:31, -89,        2, (not associated) ,
5A:49:B2:2A:5A:A1, 2022-08-11 18:30:23, 2022-08-11 18:30:23, -91,        2, (not associated) ,
8A:FF:AF:29:4A:A6, 2022-08-11 18:29:47, 2022-08-11 18:29:47, -92,        1, (not associated) ,
36:D7:63:3D:3D:7B, 2022-08-11 18:29:24, 2022-08-11 18:29:24, -86,        2, (not associated) ,
DE:0E:A7:E8:8B:B6, 2022-08-11 18:29:24, 2022-08-11 18:29:24, -90,        1, (not associated) ,
DA:A1:19:F9:B0:BD, 2022-08-11 18:29:11, 2022-08-11 18:29:11, -89,        1, (not associated) ,
F6:A5:F3:16:F6:6D, 2022-08-11 18:29:00, 2022-08-11 18:29:00, -91,        2, (not associated) ,
DA:A1:19:C5:B3:D5, 2022-08-11 18:28:43, 2022-08-11 18:28:43, -88,        2, (not associated) ,
4E:6A:CB:A6:39:6B, 2022-08-11 18:28:46, 2022-08-11 18:28:46, -89,        3, (not associated) ,
8A:01:C4:8A:FF:FD, 2022-08-11 18:25:48, 2022-08-11 18:28:36, -82,       25, (not associated) ,Brasilnet,escritoriozonasul
1A:F4:1C:CA:AE:8F, 2022-08-11 18:28:35, 2022-08-11 18:28:35, -87,        2, (not associated) ,
6A:91:17:7F:CF:52, 2022-08-11 18:28:36, 2022-08-11 18:28:36, -90,        3, (not associated) ,
F6:2A:4C:68:23:27, 2022-08-11 18:28:21, 2022-08-11 18:28:21, -85,        1, (not associated) ,
02:80:41:99:04:1D, 2022-08-11 18:28:09, 2022-08-11 18:28:09, -87,        2, (not associated) ,
6E:EB:09:D7:5F:44, 2022-08-11 18:27:57, 2022-08-11 18:27:57, -90,        1, (not associated) ,
26:0E:2C:02:A8:80, 2022-08-11 18:27:00, 2022-08-11 18:27:00, -87,        1, (not associated) ,
E2:4E:4D:33:5F:9C, 2022-08-11 18:27:00, 2022-08-11 18:27:00, -88,        1, (not associated) ,
9E:11:F6:6D:D3:B0, 2022-08-11 18:26:58, 2022-08-11 18:26:58, -89,        2, (not associated) ,
A6:09:C3:1D:58:84, 2022-08-11 18:26:47, 2022-08-11 18:26:47, -83,        4, (not associated) ,
8A:0E:2A:48:35:3D, 2022-08-11 18:26:45, 2022-08-11 18:26:45, -91,        2, (not associated) ,
A6:4B:D5:C6:C4:C4, 2022-08-11 18:26:33, 2022-08-11 18:26:33, -85,        2, (not associated) ,
A6:4B:D5:5C:E3:62, 2022-08-11 18:26:11, 2022-08-11 18:26:11, -71,        2, (not associated) ,
0C:CB:85:01:4E:33, 2022-08-11 18:26:09, 2022-08-11 18:26:09, -82,        1, (not associated) ,
00:15:6D:18:51:F7, 2022-08-11 13:05:34, 2022-08-11 18:25:33, -89,       40, 00:15:6D:D0:7E:72,
